"","state","year","grade","perind","perasn","perhsp","perblk","perwht","perfrl","pernonfrl","perell","perspeced","ind","asn","hsp","blk","wht","frl","nonfrl","totenrl","nsch","ncharters","gslo","gshi","speced","ell","elmtch","tottch","aides","corsup","elmgui","stutch_wht","stutch_blk","stutch_hsp","stutch_all","diffstutch_blkwht","diffstutch_hspwht","ratstutch_whtblk","ratstutch_whthsp","flunch_wht","flunch_blk","flunch_hsp","flunch_all","diffexplch_blkwht","diffexplch_hspwht","percharter_all","percharter_wht","percharter_blk","percharter_hsp","hswhtblk","hswhthsp","hsflnfl","ppexp_tot","ppexp_inst","pprev_tot","totppe_fleslope","instppe_fleslope","baplus_wht","poverty517_wht","snap_wht","singmom_wht","samehouse_wht","unemp_wht","baplus_hsp","poverty517_hsp","snap_hsp","singmom_hsp","samehouse_hsp","unemp_hsp","baplus_blk","poverty517_blk","snap_blk","singmom_blk","samehouse_blk","unemp_blk","baplus_all","poverty517_all","singmom_all","snap_all","samehouse_all","unemp_all","pctenglish","pctforeign","pctmexico","pctpuerto","pctcuba","pctcentral","pctsouth","inc50all","incrat9010all","incrat9050all","incrat5010all","inc50blk","incrat9010blk","incrat9050blk","incrat5010blk","inc50hsp","incrat9010hsp","incrat9050hsp","incrat5010hsp","inc50wht","incrat9010wht","incrat9050wht","incrat5010wht","giniall","giniwht","giniblk","ginihsp","paredVblkwht","paredVhspwht","incVblkwht","incVhspwht","baplus_mal","baplus_fem","pov_mal","pov_fem","occbus_mal","occbus_fem","occsci_mal","occsci_fem","occeduc_mal","occeduc_fem","occhealth_mal","occhealth_fem","occserv_mal","occserv_fem","occsales_mal","occsales_fem","occtrade_mal","occtrade_fem","inlf_mal","inlf_fem","unemp_mal","unemp_fem","incVmalfem","educVmalfem","teenbirth_all","sesall","seswht","sesblk","seshsp","sesallimp1","sesallimp2","seswhtimp1","seswhtimp2","sesblkimp1","sesblkimp2","seshspimp1","seshspimp2","gstdmn_ela","gstdmnva_ela","gstdmn_math","gstdmnva_math"
"1281","CO",2010,7,0.014097084,0.015258691,0.251551927,0.021128272,0.697964028,0.341892932,0.658107066,0.065144283,0,4.02247191,12.61235955,93.6741573,19.26404494,204.6853933,104.9391891,229.3192378,334.258427,9.780898876,0.898876404,0.02247191,13,0,530.2865169,130.874663,272.7675882,83.58910085,13.48314602,2.070898858,14.01308533,NA,NA,13.99251154,NA,NA,NA,NA,0.327789341,NA,NA,0.336368714,NA,NA,0.025260969,0.028432178,NA,NA,NA,NA,0.018152093,12870.63831,5848.12079,12396.99112,3303.3396,480.86636,0.270863279,NA,NA,NA,NA,0.04292398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256334251,NA,NA,NA,NA,0.039076281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24433369,0.250406189,0.116904661,0.136249604,0.195775264,0.142505202,0.050788133,0.019342932,0.056315617,0.1422343,0.015206114,0.070705613,0.124587862,0.219563307,0.124308098,0.329640278,0.272965715,0.027446695,0.835267362,0.718725205,0.050274983,0.055666208,0.478458903,-0.065681831,NA,NA,NA,NA,NA,0,0,0.005617978,0,0.028089888,0.073033708,0.005617978,0.04494382,NA,NA,NA,NA
"1282","CT",2010,7,0.004510373,0.035958789,0.087786746,0.07165742,0.800086675,NA,NA,0.026876472,0.128487309,0.986394558,11.46258503,46.88435374,37.8707483,183.3673469,71.50171221,207.0697163,280.5714286,6.408163265,0.108843537,0.285714286,12.23809524,449.5034014,197.8571429,168.6844221,271.0620413,84.63319722,21.4351021,2.694285712,13.07716734,NA,NA,13.07002584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003208079,0.002601255,NA,NA,NA,NA,NA,17585.74859,8916.157861,17907.89799,4694.8174,590.37134,0.380129906,NA,NA,NA,NA,0.049164418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398833485,NA,NA,NA,NA,0.042386261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378585493,0.365181949,0.055349005,0.065336691,0.189041683,0.150932673,0.089580119,0.031866899,0.082298799,0.175873501,0.02781422,0.093767106,0.13027825,0.175539388,0.174922149,0.321836169,0.162034559,0.005725798,0.883468845,0.778787267,0.052533576,0.052923582,0.480149317,0.01490616,0.01292421,NA,NA,NA,NA,0,0,0,0,0.020408163,0.074829932,0,0.095238095,NA,NA,NA,NA
"1283","DC",2010,7,0.001743679,0.015257193,0.10636443,0.81168264,0.064952046,0.67331421,0.32668579,0.095814526,0.19413669,4,35,244,1862,149,1543.236157,748.7638118,2294,131,1,0,13,8516,4203,1926.26,4017,931,299,73,12.489574,12.058902,10.222283,11.844911,-0.43067265,-2.2672911,1.035714,1.2217989,0.18008269,0.71626437,0.67263573,0.65423882,0.53618169,0.49255306,0.00563548,0,0.007285975,0.000853242,0.47849804,0.52675271,0.21879768,18167.016,7459.7461,18068.801,5436.5073,-419.57263,0.87086558,0.035578147,0.017944535,0.18923327,0.91276866,0.024563583,0.35900784,0.20028308,0.14710042,0.33663365,0.8556338,0.057999477,0.20590098,0.41964102,0.38654709,0.71408069,0.82853645,0.13531369,0.52161431,0.29640165,0.62333995,0.32311389,0.83891213,0.065401129,0.58099687,0.19577464,0.15845071,0.03943662,0.023943663,0.57323945,0.068309858,38766.094,23.147177,3.6566026,6.3302412,33940.715,21.602394,3.2441709,6.6588335,40196.039,8.537323,3.2341435,2.6397479,155090.81,4.6739001,1.7421553,2.6828263,0.50985479,0.26626807,0.49380678,0.4383606,1.9769036,1.227633,1.7662988,1.5466217,0.50766492,0.47811577,0.1676973,0.19962348,0.22750486,0.22480711,0.11101165,0.072908297,0.21174021,0.24513781,0.020649459,0.03981211,0.15124202,0.16443564,0.14295033,0.22737458,0.061677769,0.003913268,0.83354133,0.79148775,0.081884652,0.083411485,0.19055885,0.068038546,0.031677559,-1.3685539,2.1268048,-2.9724045,-0.38920999,0,0,0,0,0,0,0,0,4.9823551,0.015129806,4.6761136,0.006323461
"1284","DE",2010,7,0.003735084,0.027814929,0.085561448,0.318215726,0.564672812,0.412561093,0.587438902,0.057705008,0.162322493,1.5,19.9375,58.75,192.9375,304.375,229.2296045,348.2703968,577.5,12.375,1.125,0.0625,13,1122.5,471.1875,221.6812479,471.2737544,115.9800005,18.67187489,5,15.20976419,14.91169406,14.92950338,15.08294213,-0.298070075,-0.280260797,1.019583558,1.018394573,0.388055131,0.445231156,0.456895575,0.416655774,0.057176027,0.068840446,0.052096325,0.050217243,0.05456701,0.029236745,0.047283342,0.052199388,0.045770497,14792.11888,7205.162938,14423.98944,4722.4028,4022.0186,0.237249676,0.09944698,0.118905633,0.230591137,0.893519214,0.047044209,0.136851496,0.222982446,0.229397312,0.200444427,0.886224488,0.067614003,0.186399661,0.341211156,0.350429319,0.570747046,0.823434669,0.089481254,0.23820226,0.149474699,0.312573364,0.187184767,0.866612889,0.044352579,0.597667469,0.195896696,0.402692767,0.292511718,0.017851393,0.140074673,0.111884713,58496.19163,9.092004613,2.359941319,3.8552401,39389.07825,11.14879604,2.765754175,4.12378405,45758.49938,NA,NA,2.647918381,70648.99406,7.79663745,2.054070231,3.869623625,0.381156188,0.341511876,0.409585339,0.327687714,0.129731549,0.612913747,0.700591353,NA,0.229628384,0.222992582,0.099302159,0.126925982,0.144581005,0.123537397,0.060579592,0.0219018,0.061164343,0.127982824,0.023327651,0.093110621,0.147581794,0.211462785,0.171870171,0.348252055,0.212026469,0.010581167,0.823286873,0.719539103,0.060936515,0.057827969,0.376390479,-0.030636209,0.017976552,-0.126452504,0.355423401,-2.041329693,-0.657510799,0,0,0,0,0,0,0,0,6.961508388,0.028858224,6.833348719,0.026942103
"1285","FL",2010,7,0.004329069,0.014437678,0.14872594,0.189004005,0.611995938,0.472054464,0.527945535,0.045370942,0.162236256,11.01492537,77.8358209,788.9402985,692.8656716,1350.19403,1398.750041,1725.671096,3019.238806,55.91044776,6.119402985,0,13,5574.164179,3439.402985,927.5671642,2719.485075,421.3731343,9.76119403,28,16.26694679,15.87617577,16.02127123,16.10837088,-0.390770983,-0.245675571,1.027251444,1.015035291,0.448279778,0.522681901,0.501011229,0.478882774,0.074402123,0.05273145,0.036145759,0.036022688,0.030257499,0.031098548,0.122253825,NA,0.059100747,10743.06869,5153.476594,10255.42532,2012.9302,1223.1467,0.215743916,0.148913086,0.125570198,0.232864943,0.855983233,0.061184421,0.142508745,NA,NA,NA,NA,0.074384327,0.124366252,0.381746133,0.320087125,0.543337967,0.774169784,0.087190507,0.196994366,0.191234392,0.292896263,0.172819667,0.834856906,0.055512158,NA,NA,NA,NA,NA,NA,NA,49478.15287,9.263067915,2.420221421,3.83497751,32579.08266,NA,NA,4.128525354,NA,NA,NA,NA,58971.5529,7.66441384,2.2482154,3.451351703,0.398228522,0.370766223,0.388829372,NA,0.338330556,0.489084917,NA,NA,0.199805012,0.190314972,0.146880698,0.172810537,0.127847717,0.111940332,0.043552188,0.017208341,0.054746775,0.13048198,0.022207318,0.078103376,0.179642627,0.235131208,0.164670572,0.364328212,0.249636741,0.018080866,0.728745707,0.673708891,0.083168956,0.081612076,0.328375438,-0.078869221,0.028684126,-0.388837643,-0.024855852,-2.171537826,NA,0,0,0,0,0,0,0,0.014925373,6.89853047,0.036745025,6.518358724,0.040038182
"1286","GA",2010,7,0.001891935,0.01087496,0.069802786,0.354160329,0.539679225,0.54349967,0.456500329,0.029512515,0.110976923,1.872222222,21.94444444,70.76666667,258.0111111,309.8722222,326.7924364,354.7853402,681.5777778,12.39444444,0.355555556,0.011111111,12.97777778,974.5222222,481.4888889,334.7861119,641.4666671,148.6211107,11.95111108,8.606111112,14.87834353,14.76934444,NA,14.81357631,-0.108999104,NA,1.008376946,NA,0.516767048,0.551223358,NA,0.539091672,0.034456311,NA,NA,NA,NA,NA,NA,NA,0.021430882,11529.5057,6020.489551,10737.30241,2834.2029,439.62616,0.201620821,NA,NA,NA,NA,0.049209434,NA,NA,NA,NA,NA,NA,0.10498016,NA,NA,NA,NA,0.087136419,0.172158333,NA,NA,NA,NA,0.050561062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162162813,0.168821293,0.179644833,0.219608515,0.116273518,0.100191556,0.038458184,0.014964529,0.051216473,0.13619539,0.018963926,0.080385939,0.133922129,0.213560979,0.143261851,0.336783076,0.244630059,0.013876392,0.763125835,0.662188179,0.070544105,0.074992245,0.404302849,-0.091591072,0.038246219,NA,NA,NA,NA,0,0,0,0,0.005555556,0.022222222,0,0.061111111,6.341839954,0.069957326,6.149614984,0.062855873
"1287","HI",2010,7,0.006041603,0.72621596,0.051238909,0.025007648,0.19149587,0.33895317,0.66104686,0.10042953,0.11075163,79,9496,670,327,2504,4432.15161,8643.848401,13076,288,31,0,13,19957,18097,5922.9902,11402.9,2424.8,603.29999,276.25,16.305592,16.356649,16.106937,16.105513,0.051057816,-0.19865417,0.99687845,1.0123335,0.27630424,0.24467801,0.3113389,0.32698283,-0.031626239,0.035034657,0.043669116,0.064300179,0.032613911,0.029726801,0.13183321,0.072562411,0.087895446,12918.971,7813.2417,14986.561,NA,NA,0.41955283,0.12143439,0.064291053,0.23598306,0.76641548,0.038847189,0.17451504,0.17139874,0.20214321,0.34680954,0.7862829,0.066917263,0.24285714,0.15630884,0.037383176,0.18457943,0.67542213,0.049455985,0.31328946,0.11352862,0.23967719,0.12813149,0.85927039,0.035594709,0.094491437,0.030618494,0.2935293,0.38436416,0.009185548,0.021228822,0.016738109,71322.211,8.1432819,2.22333,3.6626511,72213.477,5.1015358,1.843488,2.767328,48771.566,9.5580406,2.536943,3.7675426,76176.797,8.1619186,2.2483759,3.6301398,0.37546018,0.37295058,0.31905645,0.40232444,0.30547735,0.69102347,0.13472636,0.47259507,0.29010245,0.29857132,0.086027436,0.1057548,0.13729921,0.12850188,0.058769424,0.022575621,0.077667862,0.14895171,0.028352227,0.063059844,0.21326759,0.22276062,0.16791134,0.36278397,0.19388184,0.011904453,0.85427254,0.75669521,0.05274022,0.040357217,0.35482818,-0.007040163,0.025066409,0.49213073,0.7337234,0.48330638,-0.62259382,0,0,0,0,0,0,0,0,6.2736249,0.004216303,6.3887701,0.004334495
"1288","IA",2010,7,NA,NA,NA,NA,NA,NA,NA,0.020933423,0.132440065,0.532934132,2.050898204,8.350299401,5.407185629,86.27245509,29.98035283,74.88491673,104.8652695,4.086826347,0.017964072,0,13,195.8443114,62.35329341,45.59838325,104.0446106,30.45748511,1.199101796,2.020958084,13.01300782,NA,NA,13.00301973,NA,NA,NA,NA,0.250950835,NA,NA,0.252564659,NA,NA,0.000279382,0.00019507,NA,NA,NA,NA,NA,11253.44578,5818.596803,11598.04801,-34.121212,1948.7236,0.193984251,NA,NA,NA,NA,0.03831383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216641712,NA,NA,NA,NA,0.030081787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186280146,0.198085026,0.081985582,0.107505398,0.18090927,0.111086552,0.04025159,0.017835518,0.047383366,0.128644477,0.01461654,0.088808189,0.094046158,0.225792917,0.137339076,0.324944467,0.210463363,0.012872407,0.88460192,0.803280789,0.037934763,0.035164045,0.517281059,-0.108882767,0.020101328,NA,NA,NA,NA,0,0,0,0,0.032934132,0.086826347,0.008982036,0.158682635,NA,NA,NA,NA
"1289","ID",2010,7,NA,NA,NA,NA,NA,NA,NA,0.061435046,0.105752733,3.122807018,3.175438596,26.94736842,2.315789474,145.6315789,65.16113543,116.0318474,181.1929825,6.026315789,0.315789474,0,12.8245614,236.1491228,139.745614,62.11605256,130.325088,26.22263127,2.006842092,2.089473688,15.67410968,NA,NA,15.67162966,NA,NA,NA,NA,0.374090527,NA,NA,0.375986635,NA,NA,0.017774722,0.019108266,NA,NA,NA,NA,NA,10389.47044,5487.968704,10505.84056,438.86035,-67.143471,0.195215702,NA,NA,NA,NA,0.048236054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189931956,NA,NA,NA,NA,0.043082141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186021305,0.182487599,0.123490871,0.155975347,0.164930717,NA,0.044103158,NA,0.043865442,NA,0.017435579,NA,0.108513277,NA,0.10765093,NA,0.31602923,NA,0.840168646,0.665060378,0.062030061,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.035087719,0.087719298,0,0.043859649,NA,NA,NA,NA
"1290","IL",2010,7,0.003275153,0.02329216,0.078858485,0.086343961,0.782978531,NA,NA,0.040696076,0.168848045,0.41130092,8.487516426,41.72273325,38.03416557,107.5085414,79.29548111,117.8003276,201.0972405,4.772667543,0.053876478,0.109067017,10.9934297,360.2654402,227.3758213,110.5693033,154.9484101,NA,0.431116952,1.218318003,NA,NA,NA,14.85825211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000373176,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.91367,77.328369,0.231105043,NA,NA,NA,NA,0.057517062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251286689,NA,NA,NA,NA,0.050490631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23041066,0.227751655,0.092761048,0.113734858,0.151871834,0.115244652,0.053524558,0.020180668,0.053045491,0.129503703,0.020554466,0.093622767,0.124629315,0.206637532,0.157887574,0.354095742,0.193958759,0.007560108,0.851496954,0.740800805,0.07040257,0.059841275,0.515640111,-0.029201239,NA,NA,NA,NA,NA,0,0,0.003942181,0.00131406,0.014454665,0.063074901,0.011826544,0.143232589,NA,NA,NA,NA
"1291","IN",2010,7,NA,NA,NA,NA,NA,NA,NA,0.028108178,0.16394308,0.743150685,3.95890411,18.05821918,32.63013699,205.8493151,101.4951866,183.2295877,272.7773973,6.400684932,0.181506849,0.462328767,12.98630137,580.4554795,165.630137,96.40068493,204.9794521,77.18835616,6.95890411,1.815068493,17.3086573,NA,NA,17.2990402,NA,NA,NA,NA,0.319267006,NA,NA,0.322821957,NA,NA,0.003867574,0.004057187,NA,NA,NA,NA,NA,10334.0346,5106.981042,12147.23993,6828.0127,3383.9841,0.17815894,0.137728288,0.131832796,0.206594455,0.867851352,0.06008807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189764378,0.130296345,0.215551281,0.137160948,0.860306585,0.051432334,NA,NA,NA,NA,NA,NA,NA,58754.4432,7.394497889,2.101054323,3.473675603,NA,NA,NA,NA,NA,NA,NA,NA,60464.05542,7.322859354,2.087588022,3.456502378,0.347310219,0.342020163,NA,NA,NA,NA,NA,NA,0.174250542,0.175479345,0.103048874,0.130136702,0.123214695,0.101020903,0.047304753,0.016665278,0.048308758,0.114924341,0.016827796,0.09299965,0.111453067,0.214264066,0.139280978,0.328615068,0.209698108,0.010348088,0.844231485,0.72583035,0.070126991,0.064214321,0.543296049,-0.046825397,0.028200895,0.074965503,0.011861123,NA,NA,0,0,0,0,0.017123288,0.092465753,0.010273973,0.106164384,NA,NA,NA,NA
"1292","KS",2010,7,0.014138324,0.006137765,0.087477885,0.021879413,0.845847989,0.319919947,0.680080053,0.044256649,0.160183313,1.538194444,2.868055556,17.94444444,8.732638889,82.26736111,40.7880856,77.43760897,118.2326389,4.798611111,0.135416667,0.479166667,12.94791667,228.3472222,131.75,50.48888877,119.1347227,32.79131942,3.059374996,1.18680556,12.48275274,NA,NA,12.50757355,NA,NA,NA,NA,0.326088691,NA,NA,0.328991878,NA,NA,0.015646934,0.015210728,NA,NA,NA,NA,0.005027595,13298.17225,6907.691605,13289.60758,1062.6486,772.4043,0.214385312,NA,NA,NA,NA,0.035896656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229005555,NA,NA,NA,NA,0.029036198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205905251,0.209567255,0.097570326,0.12559645,0.195568722,0.108914904,0.035938613,0.012997071,0.053842774,0.157313994,0.015964944,0.090626011,0.101376838,0.231336048,0.12215221,0.317345424,0.245313579,0.015911747,0.870638437,0.768085524,0.036841322,0.036718838,0.535844237,-0.072041677,0.028790452,NA,NA,NA,NA,0,0,0,0,0.027777778,0.104166667,0.013888889,0.173611111,NA,NA,NA,NA
"1293","KY",2010,7,0.002004828,0.005609511,0.020053858,0.053152702,0.902069001,NA,NA,0.010452143,0.165740715,0.385057471,3.126436782,7.775862069,29.36781609,234.2816092,133.1828269,153.3342258,280.7873563,7.706896552,0,0.022988506,12.88505747,608.3678161,81.86206897,113.9114942,255.0034475,96.13333321,5.551724144,NA,19.24159928,NA,NA,19.22924422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,10444.79107,5282.782976,10125.11155,2914.8472,1769.2542,0.155585603,NA,NA,NA,NA,0.060174631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165880035,NA,NA,NA,NA,0.048848865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148826156,0.157555135,0.187594205,0.227736361,0.111392888,0.097166993,0.03570577,0.01141555,0.056599161,0.131721277,0.022315194,0.099835486,0.12131173,0.217679266,0.147303309,0.33411749,0.229426149,0.013229367,0.729692183,0.626426892,0.081644576,0.068419844,0.410506166,-0.102414261,0.037415416,NA,NA,NA,NA,0,0,0,0,0.017241379,0.091954023,0.011494253,0.172413793,NA,NA,NA,NA
"1294","LA",2010,7,0.009686623,0.007548234,0.019523922,0.461793122,0.501448101,0.601102989,0.398897013,0.011342767,0.1256679,6.088235294,10.20588235,21.16176471,315.6029412,350.4705882,396.832256,306.6971564,703.5294118,19.75,1.147058824,0,13,1187.955882,183.1176471,425.1839683,684.3375006,163.4947053,28.25558798,16.60161775,32.36990802,31.06494865,16.63482415,31.68985225,-1.304959183,-15.73508494,1.042455809,1.10340562,0.547247855,0.672512632,0.613639287,0.611710391,0.125264776,0.066391432,0.025841413,0.025698628,0.024586661,0.030309572,0.187330179,NA,0.068420359,12579.49187,6270.981831,12662.66946,9830.5361,1955.7073,0.182891109,0.176655084,0.204451203,0.22605764,0.865950066,0.04189338,0.136019826,NA,NA,NA,NA,0.055913065,0.107756398,0.465493336,0.433410321,0.572146372,0.8439509,0.08000305,0.159506874,0.262147032,0.364594939,0.30207273,0.851331736,0.046417603,NA,NA,NA,NA,NA,NA,NA,43147.10501,11.86143443,2.617539193,4.55607616,27262.3039,12.50386932,2.900644438,4.300813643,NA,NA,NA,NA,57863.27699,10.06339299,2.191581728,4.492087401,0.423402518,0.370558225,0.4263817,NA,NA,NA,NA,NA,0.141756128,0.166752476,0.172202646,0.227079066,0.106238104,0.093526802,0.039143576,0.010614598,0.045431942,0.140653425,0.022846356,0.089411406,0.13913697,0.248462186,0.132520664,0.356966074,0.279131428,0.010005058,0.734414158,0.647079424,0.073531399,0.065920186,0.542174697,-0.144883134,0.046233993,-0.980943972,-0.112289419,-2.68139881,NA,0,0,0,0,0,0,0,0.073529412,6.031648626,0.049906682,5.85564969,0.047482217
"1295","MA",2010,7,0.00360389,0.035300187,0.071057623,0.039019079,0.829919463,0.18160504,0.81839496,0.026611392,0.169621748,0.933884298,14.83884298,41.29338843,23.83884298,207.6198347,80.3153697,214.4573575,294.7727273,6.756198347,0.256198347,0.487603306,12.66528926,633.6239669,206.1694215,161.0823551,260.2991319,88.49301676,1.593925623,3.498760319,13.79202096,NA,13.76693359,13.77355934,NA,-0.025087333,NA,1.002137362,0.17228991,NA,0.185259181,0.176382094,NA,0.012969271,0.021146892,0.019929575,NA,0.022282633,NA,NA,0.008333673,15903.5115,8576.927617,16186.54322,5811.1675,2305.8745,0.401622665,NA,NA,NA,NA,0.052427758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433535947,NA,NA,NA,NA,0.044997655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405726544,0.393798723,0.061067505,0.077585665,0.192993057,0.15784783,0.103634013,0.039636924,0.080456748,0.170971492,0.027900733,0.10259877,0.126856398,0.17317648,0.177317076,0.310276791,0.156454615,0.006291045,0.876822454,0.775661784,0.061481775,0.050000734,0.472328829,0.01383285,0.00774922,NA,NA,NA,NA,0,0,0,0,0.02892562,0.090909091,0.004132231,0.111570248,NA,NA,NA,NA
"1296","MD",2010,7,0.003811919,0.034667145,0.05537794,0.267890732,0.638252264,0.305062009,0.694937996,0.027007823,0.118304949,10.25,157.375,241.4583333,972.7083333,1184.5,783.145681,1783.145977,2566.291667,58.66666667,1.791666667,0,13,4262.875,1799.125,1259.558743,2425.86085,474.8795864,71.55500026,47.1266668,15.00893092,14.56392592,14.54268325,14.84720058,-0.445005017,-0.466247722,1.031681802,1.031308349,0.279739867,0.352924028,0.352182995,0.309592895,0.07318416,0.072443128,0.006434329,0.006138206,0.006708559,0.008355661,0.11916396,0.086739438,0.054259981,15232.61913,7825.040446,15412.08608,1764.0104,-209.49527,0.315413882,0.082976943,0.093576178,0.20503153,0.904661487,0.042910453,0.20599863,0.238016621,NA,NA,0.81412276,0.054210471,0.235190796,NA,NA,NA,NA,0.0694437,0.29990061,0.103634932,0.271848171,0.133918144,0.87953916,0.03852345,0.511978169,0.11532527,0.298254033,0.305832552,0.010492607,0.188689198,0.0762528,75117.48863,7.879397383,2.140589592,3.65487985,NA,NA,NA,NA,NA,NA,NA,NA,85047.6895,6.809744875,2.017398321,3.335098029,0.361640361,0.33898871,NA,NA,0.154830108,0.537451053,NA,NA,0.28708624,0.282617367,0.08005215,0.105105645,0.166043414,0.14539753,0.089072428,0.039130594,0.067234202,0.142901083,0.023236566,0.085432839,0.136271184,0.201866172,0.16199275,0.333231667,0.206331952,0.009400031,0.841588826,0.761319979,0.050442697,0.049305393,0.378768945,-0.047532423,0.019456923,0.410624701,0.704929611,NA,-0.245314343,0,0,0,0,0,0,0,0.041666667,7.223811683,0.049017496,7.501556454,0.028760599
"1297","ME",2010,7,NA,NA,NA,NA,NA,NA,NA,0.012661776,0.161874928,0.664634146,1.298780488,1.024390244,2.554878049,81,29.32871647,57.21396672,86.54268293,3.469512195,0,0.469512195,12.72560976,176.945122,26.8597561,61.11219532,95.98353655,35.69817078,1.74817073,1.873170737,10.78627693,NA,NA,10.7849125,NA,NA,NA,NA,0.356342501,NA,NA,0.356753487,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1529.7976,-33.706226,0.246623174,NA,NA,NA,NA,0.050829631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257454429,NA,NA,NA,NA,0.042984695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236958584,0.257600598,0.115069122,0.142678192,0.121609547,0.118439391,0.046150063,0.017657757,0.066033342,0.154408046,0.021877442,0.08069902,0.124716719,0.233008366,0.141867433,0.326894325,0.276351032,0.016522853,0.820108275,0.71974096,0.062478093,0.052764382,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.036585366,0.12195122,0.018292683,0.176829268,NA,NA,NA,NA
"1298","MI",2010,7,NA,NA,NA,NA,NA,NA,NA,0.018229686,0.134627279,2.040590406,5.911439114,10.04243542,44.12361624,157.6605166,88.33818252,136.6224885,222.5424354,6.479704797,0.522140221,0.887453875,12.85239852,377.400369,98.82841328,53.14145757,153.4056643,33.10769351,4.528782293,0.626439114,18.07490606,NA,NA,18.11292596,NA,NA,NA,NA,0.385550858,NA,NA,0.389854811,NA,NA,0.03114663,0.027085397,NA,NA,NA,NA,NA,11037.12587,5804.441015,10868.7507,3507.9119,1073.4822,0.202983111,NA,NA,NA,NA,0.081542061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214141373,NA,NA,NA,NA,0.070990419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202142806,0.199534264,0.122722764,0.144476323,0.127470041,0.105676368,0.056774922,0.01864891,0.05542747,0.115191771,0.021245702,0.086076861,0.133307068,0.235580662,0.148578592,0.339287828,0.201711936,0.012574313,0.801289153,0.712192645,0.108182498,0.083989575,0.444542323,NA,NA,NA,NA,NA,NA,0,0,0,0,0.018450185,0.121771218,0.007380074,0.145756458,NA,NA,NA,NA
